fib	-0.591256709153	-1.26395894612	0.672702236963
fig	-0.539861403839	-1.35268786471	0.812826460873
fin	-0.812879898245	-0.960370441932	0.147490543687
parasites	-0.521978698978	-1.38567627666	0.863697577687
pumpkins	-1.18609722183	-0.626369514744	-0.559727707085
husbands	-1.12936750812	-0.667450794115	-0.461916714003
ineffectively	-1.28450092589	-0.561274486522	-0.723226439368
Flosser	-0.23632963734	-2.14959599933	1.91326636199
ALTERING	-1.04349282639	-0.735303886298	-0.308188940089
URINE	-1.57841464461	-0.403977093408	-1.1744375512
fuzziness	-0.804109688617	-0.970459259556	0.166349570939
positively	-0.671915076252	-1.140384261	0.468469184746
CRYING	-1.63717254421	-0.377893204601	-1.25927933961
SPEED	-0.941613212367	-0.826069350221	-0.115543862146
275	-0.368332516694	-1.72756823752	1.35923572082
really..	-1.09041387377	-0.697336036099	-0.393077837675
marveled	-0.6835968813	-1.12386917422	0.440272292915
nettle	-0.49811159493	-1.43158340988	0.933471814952
Pecan	-0.483756301953	-1.4602968388	0.976540536844
Beeswax	-0.133399798739	-2.63844234704	2.50504254831
Energize	-0.713344224694	-1.08322718972	0.369882965024
muddled	-0.857079702155	-0.911460841451	0.0543811392959
mid-May	-1.12838172397	-0.668189690439	-0.460192033534
Dexedrine	-0.401314590873	-1.64373664671	1.24242205584
conductive	-0.753986209191	-1.03075976982	0.276773560632
discipline	-0.628455327107	-1.2047891696	0.576333842491
tendons	-1.80147513497	-0.312463387102	-1.48901174787
Antivert	-0.742490570354	-1.04525933952	0.302768769165
FACTOR	-0.543419223252	-1.34626159555	0.8028423723
month-long	-1.22791739752	-0.597800362548	-0.630117034976
Instantly	-0.474832137994	-1.47858720422	1.00375506623
Cucumber	-0.259626257251	-2.06246862955	1.8028423723
kids	-0.884236658456	-0.882920421676	-0.00131623678026
majic	-0.375474585938	-1.70883167494	1.333357089
Feathers	-0.349595954112	-1.77837260819	1.42877665408
lotrel	-1.11898302597	-0.675279115225	-0.443703910745
explodes	-1.01290450655	-0.76129909483	-0.251605411722
niacinamide	-0.353448279608	-1.76772536399	1.41427708438
Stalevo	-0.61968511748	-1.218386773	0.59870165552
veteran	-0.649808567844	-1.17254302095	0.522734453107
gabitril	-0.780458420553	-0.998338292131	0.217879871579
Blame	-0.905989302636	-0.860834768381	-0.045154534255
upsides	-0.642954896803	-1.18276286327	0.539807966466
AP99	-0.736064301194	-1.05347984632	0.31741554513
FRIO	-0.412949291356	-1.61572227054	1.20277297919
indicative	-1.16902370847	-0.638442347045	-0.530581361425
Quickie	-1.11409749797	-0.678996445396	-0.435101052571
Brenda	-1.49095180336	-0.445797269103	-1.04515453426
Autistic	-1.09863438058	-0.690909766939	-0.40772461364
Orthopedic	-0.983991814638	-0.786834186938	-0.1971576277
completly	-0.878744466446	-0.888604034195	0.00985956774946
triglicerides	-0.783998778258	-0.994101299245	0.210102520987
honeymoon	-1.32102680192	-0.538906673494	-0.782120128421
nightsweats	-1.29164299513	-0.556828581491	-0.734814413643
sedative	-0.869630802334	-0.898133309804	0.0285025074703
province	-2.53825751814	-0.114591360627	-2.42366615751
crowns	-0.306168843188	-1.90634942763	1.60018058445
serous	-1.56895431536	-0.408322563684	-1.16063175167
palms	-1.07126044507	-0.712565601423	-0.35869484365
conservatively	-0.543419223252	-1.34626159555	0.8028423723
hypoallergenic	-0.4276869099	-1.58131223976	1.15362532986
pharyngitis	-0.812879898245	-0.960370441932	0.147490543687
swiched	-1.04349282639	-0.735303886298	-0.308188940089
chain	-0.379360112232	-1.69877801027	1.31941789804
chair	-0.459792162057	-1.51021124049	1.05041907844
ballet	-0.438863292209	-1.55598018685	1.11711689464
foaming	-0.410983498654	-1.62040179148	1.20941829283
INVOLVED	-0.736064301194	-1.05347984632	0.31741554513
non-replaceable	-1.09041387377	-0.697336036099	-0.393077837675
balled	-1.6429548968	-0.375407941211	-1.26754695559
macho	-0.794957990248	-0.981129002099	0.186171011851
jerk	-2.04581227229	-0.232122064867	-1.81369020742
exact	-0.804866214613	-0.969583777413	0.1647175628
mach3	-0.227917397524	-2.18276286327	1.95484546574
Policosanol	-1.12838172397	-0.668189690439	-0.460192033534
xeljanz	-2.40848964317	-0.140942687574	-2.26754695559
oldies	-1.28450092589	-0.561274486522	-0.723226439368
Tolerated	-1.43650401934	-0.473811645272	-0.962692374063
eatin	-1.04349282639	-0.735303886298	-0.308188940089
insurence	-1.6429548968	-0.375407941211	-1.26754695559
Bather	-0.197878571142	-2.3095928855	2.11171431436
following	-0.92677399519	-0.840345270012	-0.0864287251783
week-end	-1.22791739752	-0.597800362548	-0.630117034976
thanking	-0.511129685295	-1.40626890492	0.895139219621
ounce	-0.556225357169	-1.32349317217	0.767267815004
Significant	-1.24702622047	-0.585200325768	-0.661825894704
possiable	-0.664981203133	-1.15034138558	0.485360182444
LID	-1.04349282639	-0.735303886298	-0.308188940089
LIE	-1.90598930264	-0.27587226766	-1.63011703498
LIP	-0.785695068919	-0.99207930166	0.206384232741
OFFER	-2.04349282639	-0.232803545768	-1.81068928062
sorter	-0.905989302636	-0.860834768381	-0.045154534255
overpowering	-0.218231232554	-2.22217124783	2.00394001527
aprox	-0.878332959734	-0.889031660212	0.0106987004785
sorted	-1.2970099208	-0.553511086403	-0.743498834394
herpies	-1.16902370847	-0.638442347045	-0.530581361425
Nicotrol	-0.301917978968	-1.91972845743	1.61781047847
dispite	-1.4561863852	-0.463499270836	-0.992687114361
quarter	-0.724477904282	-1.06851469182	0.344036787537
.Thank	-0.549845492411	-1.33476595671	0.784920464303
salads	-0.466289749123	-1.49642334217	1.03013359305
Michigan	-1.05485268855	-0.725905188295	-0.328947500256
way.In	-0.780458420553	-0.998338292131	0.217879871579
la-la	-0.905989302636	-0.860834768381	-0.045154534255
wrong	-1.3676373691	-0.511646450526	-0.855990918579
quibble	-0.0178821827073	-3.60499586395	3.58711368124
anymore.	-0.950383421995	-0.817766046489	-0.132617375505
anymore-	-0.976378630528	-0.793720572523	-0.182658058005
future.I	-0.391416129807	-1.66818969044	1.27677356063
Topiramate	-0.646902081319	-1.17686226183	0.52996018051
cerebri	-1.05485268855	-0.725905188295	-0.328947500256
snatch	-0.240408341707	-2.13385326279	1.89344492108
absorbs	-0.0808839784414	-2.99160689095	2.91072291251
Enskyce	-0.543419223252	-1.34626159555	0.8028423723
future..	-1.43108034738	-0.476691277048	-0.954389070332
disasterous	-1.74249057035	-0.334765956714	-1.40772461364
dilutions	-0.736064301194	-1.05347984632	0.31741554513
opposite	-1.30292182573	-0.549879731922	-0.753042093803
touchy	-0.963020247673	-0.805972833347	-0.157047414326
messier	-0.321026801915	-1.86083476838	1.53980796647
Retention	-1.28450092589	-0.561274486522	-0.723226439368
inconsistent	-1.40556031213	-0.490466318436	-0.915093993691
snugly	-0.22372960056	-2.19963668183	1.97590708127
imagined	-0.863369668699	-0.904751884912	0.041382216213
Sliquid	-1.12838172397	-0.668189690439	-0.460192033534
aimlessly	-0.956615375706	-0.8119251679	-0.144690207806
YEA	-0.340392126782	-1.80425124002	1.46385911323
bathwater	-0.490951803358	-1.4457972691	0.954845465745
YES	-0.968069348863	-0.801316220425	-0.166753128438
YET	-1.21112773956	-0.609103011613	-0.602024727947
miricle	-0.286261383755	-1.97045925956	1.6841978758
Lanisoh	-1.56895431536	-0.408322563684	-1.16063175167
Different	-0.880363494961	-0.88692399725	0.00656050228913
Teeth	-0.615803290543	-1.22447311515	0.608669824611
product	-0.391115375199	-1.66894185137	1.27782647617
uncharacteristically	-0.753986209191	-1.03075976982	0.276773560632
EstroStep	-0.993452143887	-0.778372608189	-0.215079535697
lifeline	-1.53048016754	-0.426431944236	-1.10404822331
allowance	-0.436504019335	-1.56127448652	1.12477046719
IT.I	-0.860185613023	-0.90814048316	0.0479548701365
suppressant	-0.487189884561	-1.45335066353	0.966160778973
Vets	-0.622196336636	-1.214471723	0.59227538636
BURNS	-1.355296704	-0.518728791556	-0.836567912444
readings	-0.634712584821	-1.19521530221	0.560502717392
.the	-1.05283069097	-0.727568237518	-0.325262453448
Size	-0.316777328914	-1.87365880874	1.55688147983
Blood	-0.905989302636	-0.860834768381	-0.045154534255
Pro-Health	-1.07591430408	-0.708831674936	-0.367082629142
Clear	-0.39027910489	-1.67103617944	1.28075707455
IRS	-1.6429548968	-0.375407941211	-1.26754695559
advertisement	-1.20053150973	-0.616350758919	-0.584180750809
Temper	-1.6429548968	-0.375407941211	-1.26754695559
FASTER	-0.507439926146	-1.41337579141	0.905935865264
persistently	-1.09863438058	-0.690909766939	-0.40772461364
sympotoms	-0.976378630528	-0.793720572523	-0.182658058005
generator	-0.552879552501	-1.32938777699	0.776508224486
occluded	-0.664981203133	-1.15034138558	0.485360182444
Crane	-1.05799239608	-0.723331244631	-0.33466115145
absense	-1.22791739752	-0.597800362548	-0.630117034976
corded/cordless	-0.568954315359	-1.30140735977	0.732453044409
sensational	-0.143028499937	-2.58330079285	2.44027229292
naval	-0.403488962107	-1.63844234704	1.23495338494
seating	-0.476876618146	-1.4743664213	0.997489803153
Holter	-1.671524049	-0.363335108911	-1.30818894009
astroglide	-0.365420921274	-1.7353038863	1.36988296502
GUMS	-0.321026801915	-1.86083476838	1.53980796647
VYVANSE	-0.510060626305	-1.40832256368	0.898261937379
Claritan	-1.06826073154	-0.714983901918	-0.353276829617
Hi-	-1.12838172397	-0.668189690439	-0.460192033534
Megestrol	-1.04349282639	-0.735303886298	-0.308188940089
pivot	-0.235296927889	-2.15361651761	1.91831958972
alas	-1.39819466244	-0.494512554136	-0.903682108302
OUTWEIGH	-1.05799239608	-0.723331244631	-0.33466115145
Isopure	-0.183724757817	-2.37445848738	2.19073372957
wits	-0.84532652073	-0.92416070375	0.0788341830204
103.5	-2.10762316381	-0.214471722996	-1.89315144081
with	-0.729548715544	-1.06190050004	0.332351784497
hard-core	-1.05799239608	-0.723331244631	-0.33466115145
2day	-0.905989302636	-0.860834768381	-0.045154534255
yoga	-0.908303168475	-0.858524607694	-0.0497785607805
6843XL	-0.905989302636	-0.860834768381	-0.045154534255
lathargic	-1.94282607082	-0.26379943536	-1.67902663546
Herceptin	-1.33830479335	-0.52863833804	-0.809666455307
waving	-1.37992049097	-0.504690958156	-0.875229532813
Weigh	-0.823527142444	-0.948297609632	0.124770467187
thorn	-0.346561894022	-1.78683418694	1.44027229292
Dishes	-0.358501507334	-1.75391956446	1.39541805713
Thankyou	-1.5013684193	-0.440617029997	-1.06075138931
norm	-1.20932017865	-0.610333041114	-0.598987137532
sans	-0.498813921131	-1.43020041405	0.931386492921
sang	-1.46786819024	-0.45747907415	-1.01038911609
sand	-0.941079967105	-0.826577386159	-0.114502580946
sane	-0.995115193109	-0.776895949881	-0.218219243228
sank	-1.1637870601	-0.642194481906	-0.521592578198
weight-gain	-1.21793330895	-0.604495015122	-0.61343829383
Dalmane	-0.385157139335	-1.6839570063	1.29879986696
prevailed	-1.25962625725	-0.577041802381	-0.68258445487
trialing	-0.79907409872	-0.976311985801	0.177237887081
hash	-1.36542092127	-0.512911464961	-0.852509456313
hase	-1.07591430408	-0.708831674936	-0.367082629142
schedule..	-0.736064301194	-1.05347984632	0.31741554513
plain	-0.69110041313	-1.11342936493	0.422328951804
full-sized	-0.507439926146	-1.41337579141	0.905935865264
osteo-arthritis	-0.195495919831	-2.32026638702	2.12477046719
morn	-0.896208281844	-0.870682554338	-0.0255257275061
open/close	-0.642954896803	-1.18276286327	0.539807966466
FRIEND	-0.737866543828	-1.05116598049	0.313299436657
more	-0.703271946068	-1.09676722397	0.393495277902
leary	-0.529573097385	-1.37152450672	0.841951409339
f***ing	-1.49095180336	-0.445797269103	-1.04515453426
allegra	-1.13178430819	-0.665643008329	-0.466141299865
PROBABLY	-0.995256640733	-0.776770503593	-0.218486137141
..some	-1.12838172397	-0.668189690439	-0.460192033534
thickened	-0.704355441467	-1.09530002202	0.390944580552
LEARN	-1.18609722183	-0.626369514744	-0.559727707085
fibromialgia	-1.09863438058	-0.690909766939	-0.40772461364
Berries	-0.321026801915	-1.86083476838	1.53980796647
instuctions	-0.793514573378	-0.98282529276	0.189310719382
peppy	-1.15391681608	-0.649330663188	-0.504586152892
..The	-0.905989302636	-0.860834768381	-0.045154534255
sauce	-0.604333602775	-1.24270540373	0.63837180095
shitless	-0.729111540552	-1.06246862955	0.333357088999
Authority	-0.490951803358	-1.4457972691	0.954845465745
shocking	-1.2346120501	-0.593354457516	-0.641257592581
35lb	-0.736064301194	-1.05347984632	0.31741554513
Lowest	-0.365420921274	-1.7353038863	1.36988296502
lipstick	-0.282660362118	-1.98246421278	1.69980385066
scoops	-0.136419043038	-2.62088397566	2.48446493262
Report	-1.0090827956	-0.764619453122	-0.244463342478
Beano	-0.552352348022	-1.33032005168	0.777967703661
Beans	-0.220097893064	-2.214471723	1.99437382993
airway	-1.13771958855	-0.661225742689	-0.476493845863
ecologically	-1.18609722183	-0.626369514744	-0.559727707085
carry-on	-0.154809849251	-2.51904625113	2.36423640188
terrifyingly	-1.09863438058	-0.690909766939	-0.40772461364
ENJOY	-0.263541307254	-2.04846177156	1.7849204643
swipe	-0.196208537796	-2.31706395498	2.12085541718
calculations	-0.599886174911	-1.24987705913	0.649990884217
master	-0.510060626305	-1.40832256368	0.898261937379
burrito	-1.18609722183	-0.626369514744	-0.559727707085
syringes	-0.490951803358	-1.4457972691	0.954845465745
Sucralfate	-0.543419223252	-1.34626159555	0.8028423723
fermented	-0.48184959625	-1.46417579842	0.982326202167
late..	-1.49095180336	-0.445797269103	-1.04515453426
Albeit	-0.365420921274	-1.7353038863	1.36988296502
Diamox	-1.04708162187	-0.732320027859	-0.314761594012
late.I	-1.04349282639	-0.735303886298	-0.308188940089
ALLERGY	-0.713344224694	-1.08322718972	0.369882965024
discomforts	-0.510060626305	-1.40832256368	0.898261937379
i`m	-0.867515154822	-0.900363132568	0.0328479777463
affairs	-1.73606430119	-0.337272812324	-1.39879148887
agonize	-0.346561894022	-1.78683418694	1.44027229292
blended	-0.141984455718	-2.58916144427	2.44717698856
affix	-0.458530325665	-1.51291146496	1.0543811393
overwhelmed	-1.23758373212	-0.591391934283	-0.646191797834
blender	-0.105064669782	-2.81660779482	2.71154312504
Dirt	-0.574783394161	-1.29146912271	0.71668572855
manipulation	-1.8613202533	-0.291074674304	-1.570245579
-however	-1.02146652006	-0.753919564465	-0.267546955591
estrace	-1.15974589488	-0.645106077326	-0.514639817556
tanked	-1.52266066308	-0.430200414052	-1.09246024903
minoxidil	-1.71334422469	-0.346261595552	-1.36708262914
speed	-0.472646638168	-1.48311946631	1.01047282814
oxidize	-0.905989302636	-0.860834768381	-0.045154534255
ELSE	-1.25176413948	-0.582118740315	-0.669645399163
*before*	-0.905989302636	-0.860834768381	-0.045154534255
bell	-0.663628465067	-1.15229758254	0.488669117474
work-up	-1.49095180336	-0.445797269103	-1.04515453426
belt	-0.47121684102	-1.48609601566	1.01487917465
Carr	-0.6835968813	-1.12386917422	0.440272292915
Cars	-0.408489643166	-1.62636951474	1.21787987158
Chicago	-0.847572616411	-0.921717010528	0.0741443941173
initiation	-2.18609722183	-0.193410107468	-1.99268711436
Carl	-0.446557683999	-1.53890667349	1.09234898949
Carb	-0.340827044649	-1.80301411399	1.46218706934
eyes.I	-0.713344224694	-1.08322718972	0.369882965024
Card	-0.753986209191	-1.03075976982	0.276773560632
Care	-0.884578332883	-0.882568290329	-0.00201004255451
Warming	-0.236137904329	-2.15034138558	1.91420348125
adaptable	-0.157528069632	-2.50469095816	2.34716288852
lathargy	-1.12838172397	-0.668189690439	-0.460192033534
eyes..	-1.62219633664	-0.384396724438	-1.2377996122
Cried	-2.17447813856	-0.196437800166	-1.9780403384
155/90	-1.16902370847	-0.638442347045	-0.530581361425
155/95	-1.04349282639	-0.735303886298	-0.308188940089
Tic	-0.6835968813	-1.12386917422	0.440272292915
agitation	-1.61895039627	-0.385819123062	-1.23313127321
.otherwise	-1.00552497619	-0.76772536399	-0.237799612197
DOSE	-0.977975415462	-0.792270481898	-0.185704933564
Then	-1.09911110928	-0.690539086828	-0.408572022453
knw	-1.19549591983	-0.619826668878	-0.575669250954
Wipes	-0.178068848073	-2.40140314974	2.22333430167
lady	-0.981749983982	-0.788854817351	-0.192895166631
alittle	-0.648922620062	-1.17385731005	0.524934689985
hygeine	-0.109522696722	-2.78683418694	2.67731149022
scarf	-0.865347318139	-0.902654944076	0.037307625937
behave	-1.33280396969	-0.531886245816	-0.800917723875
17.99	-0.408489643166	-1.62636951474	1.21787987158
Hello	-2.06131603266	-0.227603058567	-1.8337129741
1gm	-0.268559382021	-2.03075976982	1.7622003878
gases	-0.970119640056	-0.799434223717	-0.170685416339
Awesome	-0.204854285829	-2.27888910678	2.07403482096
livalo	-1.00552497619	-0.76772536399	-0.237799612197
Apex	-0.596661244529	-1.25511370749	0.658452462965
influence	-1.172163416	-0.636203874849	-0.535959541152
Hazel	-0.368961278979	-1.7259051883	1.35694390932
Wasted	-2.09581386152	-0.217769313097	-1.87804454842
Myalgia	-3.16472357104	-0.0200333632306	-3.14469020781
suppression	-0.589381539682	-1.26704841727	0.677666877591
transient	-0.816721964539	-0.955992001422	0.139270036882
toggle	-0.577366555175	-1.28709952308	0.709732967908
glows	-0.0485936980792	-3.27022570452	3.22163200644
venturing	-1.14699740214	-0.654383890914	-0.492613511226
carelessly	-0.622196336636	-1.214471723	0.59227538636
BLOATED	-2.36542092127	-0.150341385576	-2.2150795357
freind	-1.06353057962	-0.718815763509	-0.344714816114
minerals	-0.192768062643	-2.33260597792	2.13983791528
video	-0.878826971654	-0.888518327067	0.00969135541322
waning	-0.850847748444	-0.918167943447	0.0673201950034
flowing	-0.710688142248	-1.0867762568	0.376088114551
Triple	-0.529221820285	-1.37217440596	0.842952585674
continously	-0.993452143887	-0.778372608189	-0.215079535697
Modified	-0.6835968813	-1.12386917422	0.440272292915
desiring	-1.11749340783	-0.676410197244	-0.441083210586
actuall	-0.905989302636	-0.860834768381	-0.045154534255
actualy	-1.06645397483	-0.716444859046	-0.350009115783
flexability	-0.436504019335	-1.56127448652	1.12477046719
Noritate	-0.905989302636	-0.860834768381	-0.045154534255
cross-eyed	-2.10762316381	-0.214471722996	-1.89315144081
joints..	-1.671524049	-0.363335108911	-1.30818894009
joints.I	-0.490951803358	-1.4457972691	0.954845465745
evolutionary	-0.736064301194	-1.05347984632	0.31741554513
rasor	-0.277958080023	-1.99833829213	1.72038021211
Everthing	-1.00552497619	-0.76772536399	-0.237799612197
anti-inflamatory	-0.564952384801	-1.30829374535	0.743341360551
Works	-0.108039234881	-2.79666347885	2.68862424397
furnace	-0.867515154822	-0.900363132568	0.0328479777463
scorch	-0.543419223252	-1.34626159555	0.8028423723
reproducing	-0.736064301194	-1.05347984632	0.31741554513
operator	-0.851127367602	-0.917865713418	0.0667383458159
marginally	-1.39564484326	-0.495920748528	-0.899724094733
yohimbe	-0.872822438701	-0.894782100305	0.0219596616035
patch	-0.76495608191	-1.01716369652	0.252207614613
serzone	-0.256486549721	-2.07382849172	1.817341942
Shortly	-1.9287606103	-0.268361008383	-1.66039960191
usefullness	-0.976378630528	-0.793720572523	-0.182658058005
enought	-0.593201861606	-1.26076537527	0.667563513665
could	-1.03364622349	-0.743561038963	-0.290085184531
0.2mg	-0.806453629085	-0.967749972298	0.161296343212
quietness	-0.280384817418	-1.99011778533	1.70973296791
vigorous	-0.476001461892	-1.47617091815	1.00016945625
Ami	-0.243024289914	-2.12386917422	1.8808448843
Prestige	-0.551324421337	-1.33214048731	0.78081606597
GROCERY	-1.28450092589	-0.561274486522	-0.723226439368
Secret	-0.388140997774	-1.67641019724	1.28826919947
Invisible	-0.594045296322	-1.25938414487	0.66533884855
so-called	-1.04734515188	-0.732101454259	-0.315243697623
placement	-0.619993748359	-1.21790466939	0.59791092103
ocassion	-1.16902370847	-0.638442347045	-0.530581361425
hypo-mania	-0.642954896803	-1.18276286327	0.539807966466
hypo-manic	-0.780458420553	-0.998338292131	0.217879871579
undivided	-1.09863438058	-0.690909766939	-0.40772461364
molasses	-0.746511088629	-1.04015846783	0.293647379197
Rating	-0.623589571936	-1.21230713888	0.588717566947
INSANE	-1.932461514	-0.267155050559	-1.66530646344
others.The	-0.412949291356	-1.61572227054	1.20277297919
charting	-0.276172566131	-2.00442562201	1.72825305588
nature	-0.881363332166	-0.885888400434	0.00452506826749
pulse	-1.3388837836	-0.528297622606	-0.810586160998
exellent	-0.144149039831	-2.57704180238	2.43289276255
staring	-1.20783315148	-0.611346894386	-0.596486257095
coherence	-0.253912606057	-2.08322718972	1.82931458366
neighbor	-0.834277935157	-0.936297962331	0.102020027173
fertilaid	-0.195495919831	-2.32026638702	2.12477046719
banish	-0.446557683999	-1.53890667349	1.09234898949
cvs	-0.710264831762	-1.08734329819	0.377078466428
mgs.	-0.458530325665	-1.51291146496	1.0543811393
tickled	-0.302879455205	-1.91668800311	1.61380854791
conditioning	-0.678983205987	-1.13035320779	0.451370001799
1.2V	-0.79907409872	-0.976311985801	0.177237887081
carbohydrates	-0.291642995134	-1.95275725782	1.66111426269
nerd	-1.04349282639	-0.735303886298	-0.308188940089
1.2v	-0.446557683999	-1.53890667349	1.09234898949
TrimSpa	-0.338948709913	-1.80836734849	1.46941863857
Decker	-0.853521882742	-0.915282552404	0.0617606696615
1.25	-0.334573333753	-1.82094204126	1.4863687075
Loves	-0.312614562099	-1.88636986049	1.57375529839
'like	-1.34656189402	-0.523799781104	-0.822762112919
Carbonate	-0.536755492971	-1.35833442785	0.821578934882
diahrea	-1.50200699187	-0.440301281348	-1.06170571052
practise	-0.976378630528	-0.793720572523	-0.182658058005
atrophy	-1.21553367307	-0.60611563076	-0.609418042308
gripping	-0.611876585617	-1.23067284823	0.618796262613
become	-0.950413336856	-0.817737891893	-0.132675444964
allergy/sinus	-0.490951803358	-1.4457972691	0.954845465745
sprain	-0.658408549209	-1.15988839702	0.501479847807
2-months	-0.446557683999	-1.53890667349	1.09234898949
underwent	-0.927050918164	-0.840076208215	-0.0869747099496
Vites	-0.403488962107	-1.63844234704	1.23495338494
gymnastics	-0.301917978968	-1.91972845743	1.61781047847
REPORT	-2.16902370847	-0.197869755659	-1.97115395281
Speaking	-1.35811612065	-0.517102303176	-0.841013817475
Warrior	-1.90598930264	-0.27587226766	-1.63011703498
13/14	-1.00552497619	-0.76772536399	-0.237799612197
disk	-0.720825806063	-1.07331172085	0.352485914789
passion	-1.02213089725	-0.753350341715	-0.268780555531
Wal-Act	-0.584061207749	-1.27587226766	0.691811059911
Methotrexate	-0.889001948616	-0.878024529679	-0.0109774189369
brownies	-0.290653152872	-1.95599200142	1.66533884855
pairing	-0.183523278165	-2.37540794121	2.19188466305
antiviral	-0.58136709858	-1.2803736599	0.699006561315
effects.If	-0.584061207749	-1.27587226766	0.691811059911
adderall	-0.730872877669	-1.06018210138	0.329309223711
effects.It	-0.47302989536	-1.48232314513	1.00929324977
obese	-0.622657482569	-1.21375467773	0.591097195163
NULL	-0.597867007274	-1.25315219116	0.655285183886
details	-0.931059520468	-0.836192773727	-0.0948667467405
Story	-2.09361630581	-0.218386772999	-1.87522953281
rebelled	-0.543419223252	-1.34626159555	0.8028423723
U	-1.28901640701	-0.558459470915	-0.730556936097
Michaels	-0.403488962107	-1.63844234704	1.23495338494
magnetic	-0.457784939422	-1.51451001919	1.05672507976
Roche	-1.50689334723	-0.437892071017	-1.06900127621
integrity	-0.755310390139	-1.02910625097	0.273795860832
SICK	-1.72247523645	-0.34262531123	-1.37984992522
CURRENT	-1.09863438058	-0.690909766939	-0.40772461364
replication	-0.780458420553	-0.998338292131	0.217879871579
sureclick	-0.534020525249	-1.36333510891	0.829314583661
Cambia	-0.321026801915	-1.86083476838	1.53980796647
daydream	-0.656011049628	-1.1633975384	0.507386488774
Emergen-C	-0.0706200044092	-3.07382849172	3.00320848731
professionally	-0.436504019335	-1.56127448652	1.12477046719
Tom	-0.604642085171	-1.2422101003	0.637568015127
intravenously	-1.12838172397	-0.668189690439	-0.460192033534
prouduct	-0.301917978968	-1.91972845743	1.61781047847
richest	-0.262133112862	-2.05347984632	1.79134673346
xarelto	-2.34821163124	-0.154193711072	-2.19401792017
BLEEDING	-2.23529692789	-0.180923863605	-2.05437306428
bro	-1.55170583444	-0.41635349121	-1.13535234323
Satan	-2.53825751814	-0.114591360627	-2.42366615751
bra	-1.25727945716	-0.578552477954	-0.678726979201
Achy	-1.90598930264	-0.27587226766	-1.63011703498
nine	-0.772783131794	-1.00760286579	0.234819734
Ache	-1.76013843617	-0.327960778809	-1.43217765736
reevaluate	-1.46670425711	-0.458075598881	-1.00862865823
chlorpromazine	-1.00552497619	-0.76772536399	-0.237799612197
ascribe	-0.543419223252	-1.34626159555	0.8028423723
divorced	-2.07918201791	-0.222472573071	-1.85670944484
cuddly	-1.6608768048	-0.367794757101	-1.2930820477
tne	-1.15974589488	-0.645106077326	-0.514639817556
divorces	-2.58058901584	-0.106591182783	-2.47399783306
quivering	-1.31627327194	-0.541766327633	-0.774506944311
carriers	-0.458530325665	-1.51291146496	1.0543811393
grieving	-4.32665135111	0.0701786214273	-4.39682997254
splashing	-0.22086263999	-2.21133201547	1.99046937548
non-prescription	-0.305259486057	-1.90919778994	1.60393830389
undetected	-0.558065999216	-1.32026638702	0.762200387803
innovative	-0.673328545846	-1.13836874391	0.465040198064
production	-0.646746475965	-1.17709411318	0.530347637217
Motion	-0.391416129807	-1.66818969044	1.27677356063
Ocuvite	-0.6835968813	-1.12386917422	0.440272292915
dumping	-0.954487820328	-0.813913720994	-0.140574099334
